reviewId,content,score
33fe5f15-2178-478b-8226-e5db100bf607,"On netflix l aucationly watch latest movies ,& enjoying",5
7c6fe48a-240a-4dc3-9f2f-c7d5c142d429,I. Now love it,1
5441f7f7-0fb2-442f-90c9-20754e4e78a0,"Bad trip, no goods this application,5star for badtrip",5
5f2c033c-aeae-4b22-ac2e-8800cbe38f50,Always update on my tv.!bad Netflix.!,1
5dabf66a-5303-42da-b66c-7d0879864a18,Stucked,1
2c3fc8bf-a65d-4ac8-8570-3377b6417b16,Very good,5
17bf8e1e-d5cd-48da-a4a7-15901249133e,Happy,5
0236d4df-9605-493c-a413-8a1c8552f9ae,Good,5
83e0ab54-f8b2-4fc4-91d1-ba8c0d78741f,I like it I got everything in this app to watch,5
0254dd8e-eb3d-4f2c-834f-a75c1b264d1d,😠😠😠😠😠😠😡😡😡😡😡😡😡,1
c956c6d9-4b43-4d38-bb6e-09110982e916,"Thank you, so handy when I travel",5
897dba7f-5252-4099-b651-6a949b92b3dd,N/A,5
2005773d-f6e6-42e7-86a4-49b4d2a51d97,"Recently I can't play anything that I haven't been watching on the first place. So if I wanna watch a new show I haven't played before, I can't play it",1
90d54ee0-a236-492f-91f3-128de22f9677,Bad app,1
549bd4e7-0317-4237-9aa0-97e618e4eee1,Unable to change plan after expiry. Asking me to recharge in the same plan itself. Why I can't change plan while restarting my membership?? So poor customer service. Can't even change card details while recharging!!!,1
af22ae54-fd06-4d58-bb2d-06b01646cc5a,Very good,5
bdcd2784-f731-455c-bbb8-19a38d16a786,Great,5
b50aaba5-999b-448e-a4df-09e9aca27bf5,Nis,1
126da338-5e9c-4565-ac0a-16153a8bf10a,"W""""""Qqxu, quite X,-:@!"" 8-I",4
534d1aa5-e93d-4dc6-be5d-385d38b54245,Love di app,5
e1cce885-eb5e-4a17-9289-9c54775a7f5c,"if 0 star When it came, I would have put that when people want to fool then why do they do it like this, after deducting the payment you say that it will come back, otherwise if it does not come then fill the form in the bank, now your father of Rs 150 will go to the bank. I have been using it for the last 1 year, created a new account and got such service in it.",1
dc4e7dc9-7652-48ee-8e40-4d35536e00af,Amazing movie in platforms,5
93cb3568-9ebd-4647-ae13-ad84e0c813d9,❤️‍🩹,5
99b353f7-d867-4b3e-b26a-86b86de4380f,Jordar 🔥,5
81efa80b-5ef9-4032-9c78-33d7bd1a3ac0,My netflix won't open what's the problem,4
b883f6bc-a97e-4dc2-9799-c91a1fefb519,Please available naruto shippuden in english dub for India,4
9778abb3-7ba1-4f7e-99c9-3e1bb16bb58c,"Leave the app alone, it was fine! Stop with the stupid pointless, irritating nonsense on your app. It is far worse than it was a year ago, leave it alone! Update! It's now worse than it has ever been!",1
3440a746-9a2a-48f7-8087-060d9a9a0a27,M.,5
eb3e9914-68be-493d-a958-5f099ce52c6f,Login problem,1
f16b5764-211e-443d-9858-83b58aa8b637,yesiagree,5
be628fef-8cce-4af2-9f09-092758bf541d,Xex male,1
b84e19e3-3b56-4a16-82b5-7a5d45e47540,Apps ok but tried to change my plan from premium one to a cheaper one and it is impossible to do so. Cancelled subscription. Don't get my money full stop now do you Netflix. If you are going to put subscription prices up at least make decent content to watch.,1
8ee77a69-cf95-45e4-a6ed-ca61058afbaf,Why are my restricted from watching some movies e.g Prisoners? Isn't this a racial discrimination against Nigerians? Fix thiyup pls!,1
2de69ba4-7b0f-487a-9f7f-8966f3a15f2f,Hdr 10 not supported in one plus 10 pro video resolution is playing in hd charged full amount still not up to the mark,1
8454fd51-f859-445e-b7a0-edeeaa2409ec,"1. Cast should be shown in same page, not in popup. 2. On click name of any cast, show his other movies on your platform. 3. Show languages available without playing video. 4. When redirected through browser, in video option of exit from full screen should have, also on click back we should land on movie details page, not exit from the app. 5. Trailer must be there in all & auto play in mute. plz fix these 5 issues.",1
98a20580-c1c6-4f26-8343-dbc0d9317a74,Faltu,1
3775e650-d472-4c80-99fc-2b7e7d85c6cd,Well I've been using this app for over two years it's amazing I'm in love with it. The reason why I gave it a four star is due to the issues it has lately for example I'm enjoying my downloaded videos and it suddenly stops saying that it's an error or something like that like almost all the movies I download and it's really annoying!! Please fix it!!,4
ae18e456-07e6-45ed-bfe6-bb27bd5c4b52,App is not working properly. When i forward the video while playing. It is not playing and forwarding. I have to restart again tha video to watch.. fix this issue.,3
83e2952f-909b-4ec1-b288-9d7ae61892cc,The best,5
7eee86e4-4ec8-481f-b31d-d1d816083242,Nice,5
0c45a2f4-50d3-464c-abf2-5f0230c3fbd8,Good movies,5
fb8c45e5-7e1d-4128-8009-14f770f9c56c,😈😈😈😈😈😈😈😈😈😈😈😈😈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,5
9d4d4df3-3bc0-48b1-b00b-25d912275521,Super brother....,5
ff8f1a2a-3dba-4abc-87d8-2d5eb737cecb,I love Netflix... Bi love movies ... ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5
9885977e-0b14-4337-b99d-2eef9c3e5f1c,Gooooood,5
3aa8ed94-7980-4a78-8170-c1efb06eb3e1,Not Satisfied with this app for payment Account Has Been Debited But Can't Watch the Show on Netflix,1
a91077ef-4dd8-449c-93cb-4bcd9f684268,Knox N F E T,5
785570c0-31a0-48f6-8a14-064354272700,Haker problem now,5
a7338cce-2fc3-4a4f-989a-79d5d7575a52,Perfect,5
662db954-640b-46e1-a4f0-3bd5e7b063ae,Good,5
74bffa46-b352-4fbb-8ecf-44dc83868a6d,Nice,5
10a23a0c-41d0-4cf7-9c85-7d0d8d257cb9,",,. En ,kb g b. A,ab. , mi BB I ,4 ,, K! Mm,. ,,K ymmb my, ,.k, em ,6&.999",4
8f9fe087-006c-4d7e-bbea-0be3100a941c,Exceptional app,5
f648d153-7762-4b7b-9484-24113cf1b512,Very clear,5
6920ce7d-fb1d-486c-a4be-3ce7fd06c4ee,The apps crash for no reason within a few minute off streaming,1
eb451573-4784-45a3-8f4e-30314b305d97,The best!,5
b5049775-c639-40f7-ae3b-a4f810d86b13,Can't get this App out of my apps!! I don't want Netflix in my System Apps!! I don't like Netflix!!,1
32b2c9ee-dbd4-40c6-9d49-531fec6842f6,Good,5
6055844d-fadf-4408-97e6-32d21df1be77,Nice,5
93c61b31-9b54-47f1-89e3-ac491ac4a927,Great 👍,5
9f701724-50c0-4888-ae54-27664b138fd1,"Can't download even there's no notice that I cant download it 😭😭😭 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z ,,,,,,,,,,",2
b5521c34-9e35-47fd-a8c0-c4103475c44b,🕘 🕘 and the snow have no ooij,4
6f3c3c35-e03b-4517-96fb-e5b5d6da2f55,Amazing movies,4
4e8d5623-01a3-4a89-896a-1d6b15562b2a,"I love Netflix and all, but why do yall feel the need to remove all the movies because I'm trying to watch Sonic the hedgehog,Kung fo panda 1 and 2, and they are not there soo could I please get a reason why",3
3bd133f8-04fb-4ca5-8257-d0a680ead01f,Netflix ain't good any more they took all the good movies away and replaced them with TV series it's not like it use to be years ago,1
e47abd93-26b2-45d7-92d7-08a7f6106738,Great and easy,5
30dd375e-af37-4dbc-9202-3d47ecd5d441,Hay my one plus 11R phone Netflix application again again crash,1
8d20a6a0-a389-447b-bc78-5f8ecfd04e4c,Beautiful,5
c815b034-e824-46cf-9916-3cdfe058da34,Good,5
0d5048e8-8ebb-431b-bb73-8b1cf0cc6bcc,Easy to follow. Took no time to be connected to my television.,5
0debedf5-b1ef-4edf-b5da-2ce9815aa3c5,It's not working,5
f64c6ba7-cb2b-4383-bc43-2c0b248bb5cd,Worst app😬🤢🤮,1
4877f3a3-7ba5-47fb-9ab0-a595d354c26e,Netflix veery good app,5
40dfe55f-8527-48d7-96c1-fc7de8cde400,Love some of the movies I e found here.,5
9cc23290-7e0a-4716-b88e-8ecf337a1f09,The worst possible viewing experience on TV or Android. Does not even allow you to delete your account either. Nice security and privacy there.,1
f1c5dbbb-1f8e-4778-b1f3-6f491f0e9337,"You pay for Netflix but can't watch anything because it constantly crashes and they won't give any refund. They have no clue when this ""known issue"" will be resolved either. I'm not paying for a service I'm bit receiving. Will be canceling.",1
ec86af67-765e-4bfc-bb88-0bfcb43a8bf6,Just watch pornhub. More affordable and better shows in general,1
9a06ae49-331e-44f1-bf18-a4e1f22e828e,I love this app excellent,5
e10b9c1b-038f-4ac0-821f-5fabf274421d,💯💯,5
11edf988-7a4d-4d98-bd39-a3d1f38a2686,Good,5
6d0aa60e-31c0-4ed5-8ce4-991870fad64d,"I dont know why but after i update my netflix, when i watch any movies or dramas, there's some sort of lag, stuck at some scene but the sound keep moving. I hardly can enjoy my movies or drama with this disturbing issue.",2
0350bdab-3452-441e-940c-3ae2482727ba,There are some movies and seasons that are not available on it,2
bccb75f6-7000-41ef-87b4-5c83858aa3ff,I tried to login my account after creating just a fresh new account but I can't proceed because it was showing wrong password even after I was typing the right password,1
08683f0c-72cb-48b8-8902-6cd33bbd87ae,Please update more movies. Most good movies are not found here in Netflix. Im really thinking to disconnect my acct.,2
f7b38b26-7966-4eb7-8e56-3751ce20dfed,"Love gpvk.puvug.cp Mh Hgyv,b Ko P nogo Uy vvcb.",4
883bcd94-8a5b-4a90-a9a4-ec840d2f5358,"Great, but expensive.",4
9d9e0223-ec8b-42b8-babd-a2ad72ee4744,Good,5
6f65116e-7f2d-4272-8960-f5fdf6cf5e28,Ok,4
695c1929-cc7f-4b6a-a43b-473f3811ebbe,Fun,5
0546e616-0d34-4880-83cf-81dddba78cba,Bad because I pay more expensive and I can not sharing with TV's,2
d48caaf8-084a-4a7c-80ef-5b346e2663fa,The best,4
9580f67c-8c2a-46bd-8f42-50b54a9ce4a8,"They removed the only good show, Figaro Pho...",1
da173bfb-ba14-46ea-925e-f7c433f4ea57,Love you 😘 app,5
95981dcb-e7da-400d-836f-77d8a09e27e4,Netflix good😎,5
ba7b15d2-f7c7-44ea-b476-73c9297c2d60,Awesome,5
d27e04c7-5a77-4622-9d53-a4c69f2bdf19,Great selection of movies,5
e30fd91a-8f34-4399-a6c1-0ec844eda60f,Netflix is the best ..it has got nice content,5
914b5523-21f0-4ee4-86e4-c927234711bd,incredible,5
3796e419-9a7d-4dcb-bdc0-001dd75bf416,Great,4
26014529-4b82-4c30-9ea8-bd8870cd17a3,Nice 🙂,5
2d7d2ce9-5bd9-4461-b53b-cd81d01eecf3,Very expensive,1
3dc3af29-fd38-4096-baaf-c0c2f33dec96,They are still using my account. Finally I will call my bank . I'm hundred percent the will be refund my money,1
59c0c9fe-d985-433a-a5b4-f814c8464c50,Experience service,5
e30a6cd7-5689-43f7-a0ed-96ce7a664d1c,I like it,5
eb98f3a0-5270-42e8-8e06-497505a3cb61,I love this app.,5
dc5faee1-cdee-4211-b05f-ac9e28b3dc2a,Good,2
e1e63ee7-012c-4fbc-b298-edffe45b2780,My app won't play any movies!!!!,1
0b0b23c9-3714-49c5-91f6-29ceae71b1b2,Can't uninstall that rubbish.,1
7bad71c0-63d4-447b-841c-d184a45c09b3,"Opened nexflix app today and its has games now, I don't want to see games on my app I pay enough money not to have s#%£ forced on me that i have no interest in, i have been thinking about deleting the app for a while now but when i opened the app on my phone to see the update the decision was made easy",1
122f1e5b-fbb8-404a-82f4-8c26c8bd1e82,It's bloody lovely mate,5
7c5e47bb-eabb-4e37-8094-0ac781ce0536,I can't log in my Netflix account I don't know why it's been so for days,1
86236427-be12-4403-9dfc-1bc4bd24d9bd,I LOVE IT I LOVE IT I LOVE IT,5
2172dc2c-5789-4178-a22b-782aa10fcb5a,"I cancelled my Netflix subscription. 3 months later, someone was able to hack in, with no email communication or anything from Netflix, but using my card (which they didn't delete from their servers). Customer service was useless and would not refund charges. This was especially scary since it happened *after* trying to cancel an account.",1
b4e13c2e-78bf-42dd-be4a-a09f3f5a66dc,The app is good but the update to the screen limit is so dumb because i have to pay more just to have one of my other family members use there phone to watch it,1
1c0a885a-38f7-4e2e-9ba0-c498f9d3c0c3,GREAT,5
55eb0ef8-a4f9-4b98-940d-ef04a9a65b81,N .. Me M is 13th,1
e1e29613-653b-42af-b515-7fc2f89f119a,Good,5
61b42f3a-c663-40c9-a306-fd550d255ecc,Nice app,5
89c44bcf-d815-4c64-8162-22e24f0bb092,This app rocks compared to Amazon Prime studios I say thumbs up to the creators of this app,5
f0031a87-dd5c-4f76-8303-7210e3f11c08,Good,5
47918eef-5be9-44b0-8a56-0b4aacd41a83,"Please am having issues on my account,I forgot my password,but couldn't change it Please help me Have been trying this for the past thwo_three days",1
bc08bd4c-6a66-4fd6-8af7-ed371098a338,i love netflix,1
9a81d1a5-b558-4d6a-bd31-f17793342873,Now Experience,5
0abcb739-6856-4b53-8388-5d26d9445350,Pay your writers!,1
a0e8d05b-276c-45e1-b223-bf11a6fa12a1,Netflix is a good place to watch movies and series however they are very expensive I used to be a premium member but I had to downgrade to standard what is most annoying is shows are abruptly canceled after only a single season and lots of shows aren't available in my country despite the fact I've paid loads of money there more interested in password sharing then delivering good content guess greed gets the better of companies that make billions,4
eab9b0ee-6810-4568-bb8d-c7b962057263,"Getting poor. Thumbnail glitchess whilst viewing on phone. Can only see i.e movie name, nothing else. Wifi connection strong, cleared cache, cleared data, switched wifi off and on. Restarted phone. Deteled app and reinstalled. Nothing worked. Been like this since last updated on 7 sept 2023. Old version was better.",1
e9f4828e-a36d-4c92-a0d0-05a4bbac722b,AZICTTDIRYVI192171,3
4936d5be-674d-43d1-aa35-93b6ae365130,The best app,4
74ffb87a-2b4e-4787-9327-87a37b4849b1,Love Netflix,5
365c475f-bc13-4cec-8c6f-c734c416c69f,Contents of Netflix is Good.but as a viewer Netflix App is very disappointed. Force log out didn't work immediately.and many things are not working properly.i request you Team Netflix please work on your Android app.,1
f84435c1-99ce-4957-bf5b-33e370b35be4,Great,5
6dee3587-4e1a-48d9-98bb-93b799298672,Not working properly,1
f90d7202-ec0e-4e52-8ba3-460e99f04990,Ff,5
b28ee1a3-6c57-4b23-b471-8666ad4ca8b4,"Worst app ever. I have already updated the payment information in the second month of browsing and the amt. is also debited from my bank account but still it's saying payment is pending idk what to do, I still haven't received my payment back again, neither am I able to browse the app.",1
fc4756b6-f394-4aa3-bb5f-b8707e181a2c,Uu,5
e0c45961-5a40-43b5-9f33-2d5048406688,Fantastic 💯,5
30c30da8-a437-4455-9c60-1ef985603bb3,"All good, thank you.",5
2a32a6fe-5cfd-4815-83bb-e68fc9dfdd98,"Hi So Netflix is WAY better than youtube cuz like, you can watch so many movies that are not on youtube and it's very good",5
693acf2c-e113-4784-896e-13a2b04d3da5,Easy with smart tv and internet connection via router or smart phone,5
13164096-95ed-4a18-a8ba-e974610d6d7d,Nice app,5
fc2ed5d9-4446-441d-b814-aad4e6370abb,Bahut ghatiya,1
ca99176f-a96d-414d-bf9f-7e8baf87f846,Good,5
29873ce3-a40f-480a-aa56-32f79b01b487,It's very fine,4
8237e865-9e30-4fb8-8d1a-5036ff13f069,Nice,5
348827eb-288c-41e5-bb73-d45f39e065fb,No need to. CNN,2
14283c45-9e58-41ff-9ae8-ab66efeaf4e9,Won't let me delete the app.,1
3da9f2e3-5a52-4e17-b983-9b5f326ab1a8,Fine,5
ce710ffc-90bd-4334-a99e-41a053053a20,Worst app I used ever. I paid u accordingly your plans but vedios are lagging continuesly. Audio is running but vedio ....... I restarted vedio 3rd time installing Netflix app but problem is the same. U have to solve it. Neither I will cancel my membership,1
351027a6-bb0c-4b26-af94-9f5942b7ff61,"The recent update has crashed my Netflix, it keeps blanking out the screen and ultimately close the played video then again we need to open and resume it, the worth part it keeps happening in every 2 minutes doesn't allow us to watch seamlessly",1
705e17be-1f26-4ae9-ab2c-e5322655f0ea,I watch it because it has all episode of big bang theory and friends all episode but when it come to movies Netflix is a trash it has only rush hour parts but the escape plan movie only one part and many other movie I think it's better to move to search and download it manually on Google why pay netflix .,1
f5a0667e-8d3a-472a-9ab0-4d292ce632b6,"Udah kasih password yang bener nyuruh reset password mulu krna pass g bener, ngeselin banget dah sumpah..",1
9bd6b324-f1df-4897-9ffa-6e335c2cdf0e,Best device for watching TV Movies and Shows.,5
0cb34163-175f-499b-94ca-eada47411ded,Awesome,5
25530622-3012-4ef1-8a5b-123fd580bf7d,Thank you for netfix always worthwhile,4
5dec1eb6-9e2f-4fec-8315-ef65677c761e,Nice one,5
556fd78e-f514-4174-9960-47b0a7690db0,Terbaek,5
4cccdb29-9f72-4a46-a50a-d82b0507254c,Plz don't trust app i will pay the amount for subscription 199 but i lost my money but still they show payment is pending,1
5bea4071-39d3-48f6-9a86-7f90a881b3ae,Netflix is best but his recharge rate is havy,5
ccd636b4-5fda-4ff8-a6cf-cfe0ae253d49,Works,5
39111e15-fd1a-4584-b22a-558176f3d445,Everything is good in Netflix but the search option doesn't work properly we can't find our favourite movie by search option please take an action for search option. Thanks!,4
b55469a4-aa91-4cdf-94b6-30a2d00676b6,Using netflix been great but sometimes unable to use because other users are on it despite i am the proprietor account.,3
b758363f-5215-43ba-a3ce-151d75441a79,Fantastic,5
200de9ee-3b97-43bb-a8a3-94eded24daf8,Bilkul bakwaas hai maine payment kar diya hai fir bhi payment due bol raha hai,1
112bf1bf-7b29-4358-940a-5c7c9381f942,great .❤️,5
35d9b681-43c9-4ca0-9394-deba68cf3fa1,I hate this to many premium,1
ff681b59-1a01-47f2-992d-f64fb03e477a,Good,5
697dbbfc-121e-47b8-8b47-1dbf23bec883,Amazing,5
3ba49072-a449-4fa1-9700-3748402e6156,So you won't let me watch anything because I'm paying for an extra member? Maybe they'd rather continue using theur profile within my account. Do you dumbasses have any moms or grandmas? You're that desperate to get more private emails so you will prevent me from watching netflix while paying more than in your opinion I should just because that extra member is not activated?,1
94c4b881-8fa3-4397-baf6-e076fea52cf7,Good,2
93b48526-8e0d-451d-bdda-b96d67374f22,Best app but should be free,5
1b32277b-6f0b-49e7-94b7-531c8bf117af,Give it in free of cost it is expensive ..while no any new Bollywood movies like horror 1920 wellcome return movie .. bewafa 2 ..omg 2 akshy kumar s movies these interested movies are not availbl on Netflix why ??,2
101cbd41-e806-4cfd-bca3-899c601eaa3e,your very tati,5
4fc139e7-cbdc-40f9-b99e-f034a1eff6d8,Still not working correctly.,1
99e85e5c-7cbf-4274-9bde-0009dab75253,"Don,t best app",5
74fb0177-0a06-40d5-96ab-fd94e9ec01c4,Good App 😁,5
97aa4ef0-0679-4334-baf7-5b11463319c0,Always screen limit. Too many people using..,2
b76fa03d-f3fd-41fc-83fb-90aa0cb207aa,🕋👍🇧🇭,5
bce89946-0c64-45a4-b0b7-459a1cf159dd,This is mind blowing app in my country thanks for great opportunity 🙏,5
e91b608f-1c06-4498-9030-96b18f1a0296,It keeps stopping,5
95f794f9-0346-4b36-969e-696449b0d7e5,Such a good place ☺️,5
b572e393-1a13-473c-8a16-d5f63fb1b65f,"Brilliant, love it.",5
2061270a-32ba-4577-8b08-66256cca8119,🥰,5
2efba503-61cf-4bf5-a5bc-d41e361346eb,"2023 update: Galaxy S7+ runs perfect *2020 update. Much more stable, no real issues in awhile. Hopefully it stays this way. On a Huawei MP5 10 (OS8 Oreo) and still stable 11/2017 - Stinks. Very buggy, hangs on loading screens, errors ""could not play"" Seriously please get it together. Using on a Galaxy tab 4",5
2b22861f-f448-4fe2-b9f8-5c9b81cf2f83,Very bad tried a lot didnt connected,1
c511a08f-ac8d-46fc-87f0-615c18974eea,Just awesome I have never come across a better streaming service ever,5
456d3ffa-cbdf-4502-89c1-ceaff4b6fd5c,"Trash, movies aren't worth, waste of time and money",1
51a357f6-a771-4add-a270-9e3e454cd11c,Netflix is just great.. it's just awesome I rate it 5 star because.. 1. it's world Class 2. It's Top notch and its just the best of its kind 3. And lastly.. the Pay is 99.9 percent worth it. Its cheap and affordable. I just love using it Im downloading it now and planning to restart my Subscription.. Thanks Netflix,5
2bc140d3-5fc6-4f9d-ada6-e760058c2656,This app is the best,5
3b31751b-c002-43d7-9d26-1a88710309b7,This is the link,5
7471a530-6cf1-49e0-91a7-1375281a8ff6,Adds,5
a496228b-bfa5-40c6-a3bd-b086c3267a44,Everything is great aight but please!! BRING BACK AMERICAN UNDERDOG AND KING ARTHUR PLEASE PLEASE THATS ALL I WANT PLEASE ILL GO E YOU 5 STARS RIGG AWAY I just noticeamerican underdog is gone please bring it back and king Arthur straight away please just please,3
892c9cfd-eb95-4383-a017-a2189a64f0ca,It's great.this app is the best,5
6fe38399-e154-41f2-80c7-e6b3e7797d66,"I love the app,it has never given me any problems never lags unless I have an unstable connection,the video and audio are always in synch(unless I have poor connectivity). Everything's good with app,no complaints",4
602220d3-1d6a-473f-9024-57159826f477,"H o,, yet but ggg a good time for tttttfgfggffgffgggggg GVC q",3
2999b3e8-af7f-465d-a707-18ce3479f86a,Great!,5
62ccd7b3-a2b1-4b70-bfa5-bcaaf5bab7b3,Very entertaining,3
ed3d6ece-117c-4e47-955e-7c8ceb39c851,disturbs in signing,3
e9acb05c-553c-459d-b5e1-b5a32c10c90b,Op,4
84ce05ab-6817-400e-837a-9afb61f67381,This app is better for everything,4
e5041421-4fa9-45a8-b93f-23b39c80c15f,Enjoy watching,5
972cc592-a899-4591-a013-049c02bef171,Bad,1
88d43012-1821-4d6d-88d2-de72288743c4,T8इइलॅऑकऋऐ ऐंग्लसीअं लेनेवो विश्वविद्यालय सधववणलभठठस,1
1ae4eeec-accf-4dce-a5da-f8aa1eae76f5,it dosent work,3
7f42a292-ba75-488a-a209-df139be492ab,Very good,4
25d18cc7-bb9a-44f2-aab9-39ae57baf23b,Netflix is the best movie app,5
8b21fc86-f28a-4bfc-a76f-f21e2d527b6b,Worst experience on this version,1
df2ff9fd-6ddf-4225-b762-ca020fd41ef3,Love day,5
0c166d15-ce6f-46fa-9e2d-db9fad4534af,Can't use it with my friends.,1
bb2ad881-bd32-46dc-918c-ae1ddde34593,Nice films/series I recommend watching outer Banks👍,5
64ad46c8-115f-47c5-aebf-0044e43d5a79,💗🫀,5
5abbdf22-a5fb-401a-a572-0304779ded53,Not login in,5
1e57610b-a8e7-4a4a-9c4b-e998ad3675aa,Good,5
16330e55-b60f-48e6-8300-72101e3a955f,Great movies,5
0c02adee-8056-4fa7-9fe6-5c2969a09e96,I like this so much,5
584b34b2-89bf-40d7-a529-ada1fb294862,Good app on playing movie,5
89dadf81-6606-4c0c-9607-5c2d0550189c,Netfilx pls not get the boss baby family business pls pls pls don't get it out pls I love the movie pls😭 pls netfilx if you only care about is money you will get the movie out if you care for your fans you won't get it out 😭,5
214e736c-e2c1-4861-8bd3-f5d32cc0a2c7,My Netflix not working my I'd no. Mny times login mi but not open,1
26409934-2afc-4177-b1e8-0bdf1b98ac0e,our all time spent in thiss onlyy and it also give lesson which is very essential in our life,5
648ae07a-36b7-4e67-8455-7902e0a79839,Good,5
ad85096a-0e83-40d1-aaf5-70b5c0d11caf,. ...10,2
d67ef251-bd82-4348-99fe-40e9ece238ce,It's good,4
c7f2afa2-6ff0-4eee-bc8b-f8e79027917d,phl tkle nk delete app ni babi,1
59b1dabc-9b67-4411-ae65-eb3ba446ad68,Great movies,4
0dfc28c7-bc62-44e4-9f76-8b00f07b6575,I opened my Netflix,5
40902bc9-4db4-41c1-8fe1-45c7db741d4c,"Best T. V. , Movies, weekly and daily Series, latest documentary's, news and over all customer satisfaction when it comes to my personal viewing habbits ! Also good on my pocketbook for real ! To all the hard working people over at Netflix, keep up the good work your all doing a great job over there, I mean that !!! 🤩",4
b0783e1d-0536-4edc-a605-e9c5f70bdb14,1💚😏💚💯,1
2acb1e08-1136-437c-a49f-ba3486fea41f,Good,4
b1fb6978-1322-4ea9-a902-4e5c0a6e4077,Nice experience.,5
01954413-30fc-40a7-9fbb-292648c6dd21,Gud app,4
8e7a7c47-4059-4d81-857f-7a13438fe606,Netflix not working after payment..and bad costumer service compare to hotstar,1
135399c5-cd4a-4694-8f49-ff00d477eb44,"Can't even login Kept saying wrong password, even when I put the right password",1
6a38be97-fae1-48e2-83ee-4c4ffcaaea6f,Awesome,4
2084c559-a42f-4060-9f29-dff92329477b,😭😭😭😭😭,1
adfe9c6e-9bb4-4e23-bea3-b6560f96f6f0,Dumbest app ever took money and then Payment is pending just fooling people like always and BS customer support looting other people's money....,1
441324ca-35c7-4def-8bee-76cdecf3e1f4,HE,5
1e08a188-8f3d-43de-8645-8b87fd5a706b,B TT in h o b,2
9f3ebd03-0a27-4d83-ba90-fff914dc8882,Just trying to outweigh the bot 5 stars lol,1
4b223974-41d8-4911-886e-22fa634259ac,Good,5
19a7d96c-825b-4fab-abfd-b7080f35cfc7,I make a Netflix selection and my TV automatically goes back to home screen 🤬🤬🤬,1
973df1ce-8f4b-42aa-aede-6c83cc4a6dd2,"In 2023, Netflix doesn't even deserve 2 stars. Third class collection.",1
448b620e-89af-4a33-888a-f79b292b0975,Nice,5
aec09822-7564-4302-9add-414525407912,No one download this aap veri bed aap this No good movie no good web series 😡💩,1
b9b6b2eb-a651-4a98-b205-b248b64af65a,very good app!,5
ceda223b-cd0e-4d41-99c9-19664e2614a1,It's really good,5
981e04bf-0081-47e1-a675-99e884fe4207,why Moriarty the Patriots only has two eps? Lol,1
313a6591-822f-4260-972d-af1a343c6d20,This is annoying I did everything but at the end nothing so I uninstalled it,1
2e61a690-59d9-48dc-aeb0-fdca6f59d9d8,good to pass leisure time,4
1fb86e2c-6711-45a5-a324-c456f46cf281,Wz,1
6da5643e-7d2f-4580-a7cd-85736ffe4c40,Not Avilabul indan all laungvags,2
3792c2a9-54ed-4d20-bc57-400f4f2709ee,Request your team to add urdu language to netflix thank you,1
f85d38f1-23fd-4c12-aca1-040de555a681,Love Netflix I have had Netflix since 2015.,5
9a05bb72-f002-4afe-944d-0108204c84d6,CEO of Netflix Guys I have Surprise for you Wait till,5
0d9ca087-6737-44bc-8645-1bb7943298dc,Netflix is one of the most important website for movies and it where most people come and make there joice of movies.,2
481f739e-e58f-4d2d-926e-11d4f92f57a8,"I have been using the Netflix app for a while now, and I must say it has completely changed the way I enjoy entertainment. This is hands down the best streaming app out there. Firstly, the user interface is incredibly intuitive and easy to navigate. Finding my favorite shows and movies has become a breeze, thanks to the user-friendly design. The app also provides personalized recommendations based on my viewing history, which have introduced me to so many amazing series and films and i loved it",5
6104bd66-56dd-4983-920c-b4dcbc07406e,Boaring cuntent,1
eccea041-c7fb-4777-8f0d-e09299e128fe,"Unfortunately these sociopaths run a service which contains content we want to see. Netflix is a poster child for all that is wrong and evil in the world. Have fun putting extra gas in your yachts this weekend, you'll have much less fun when you're burning in hell",5
e1640a5c-e9bd-4582-ba35-2019faea7088,Amazing app to watch tv but sometimes it doesn't have what im looking for maybe add more anime for like 16 year olds,3
4fb4cab3-bcd4-4631-8cc7-e6455c8b0fbc,Pay more and get ads for games.,1
12aa3fff-d6d1-4cae-922d-78b7fc7386ef,One of.the best entertainment apps around 👌,5
bc8805b5-3f5b-4883-9bf5-348c04967709,Worst ever customer support worst company.... took money and still no subscription was given.... Great to see this is the reason the company is in losses and they should be in losses if they do stupid things like this....,1
63df1c26-9092-4f64-a478-7b54a8eaeaae,Love,5
137a805f-3b3a-40a3-9b75-25631e5bb733,I paid by phonepay and the app don't show any recharge. Is this any froud!,1
0ac11bed-a9e3-4246-8ed9-42d1c8e78bc7,Bhut khrab,1
5e226d27-1f05-4386-9672-4a9994d6c104,০ল,5
2a5ac0de-d03f-4b7b-a52c-5ebfa802dba6,I love that app I do use others but recently I've only been on here trying to rise about all of my ferends ..,5
c8a22e13-17fc-4e24-98fa-ec2adbb6cd35,I pay for 4 screens but Netflix wants to prevent me from watching on whatever 4 screens I want to watch on.,1
54d1b3fe-fd43-407b-a07d-dcc256536024,Bisa nonton attack on titan s4 ga????,5
d6168849-5633-4601-a1a5-fc61d7ce39e2,Great,5
